path	transcript	t1	t2	quest_num
ordS104-33	и чего ? там шампанское / какие закуски //	80.491	81.912	questions_wav/ordS104-33_question_246.wav
ordS104-33	ну они сщ... мы пришли / они ... п(:)риходишь / а они как () дебилы // # сука / ты что несёшь то ? @ *С //	85.395	88.874	questions_wav/ordS104-33_question_247.wav
ordS104-33	нет *П (э-э) в смысле ?	105.412	106.89699999999999	questions_wav/ordS104-33_question_248.wav
ordS104-33	ну / тоже пошёл в закусочную () в буфет // @ что это ?	107.14500000000001	108.556	questions_wav/ordS104-33_question_249.wav
ordS104-33	ходил / ходил / блин / пойдем поужинаем пойдем / да ?	110.543	112.598	questions_wav/ordS104-33_question_250.wav
ordS104-33	да / это мы просто *Н // # ты её наверное долго не упрашивал ?	112.957	114.81	questions_wav/ordS104-33_question_251.wav
ordS104-33	вот () я () д.... кто предложил / ты ?	117.601	119.235	questions_wav/ordS104-33_question_252.wav
ordS104-33	увидели вы *Н где ?	121.871	122.827	questions_wav/ordS104-33_question_253.wav
ordS104-33	да / одни фотографии / (а) они везде () целуются / ну как бы (...) мало фотографий / где они (...) просто стоят // # спят вместе / да ? # или общаются друг с другом //	160.55	167.385	questions_wav/ordS104-33_question_254.wav
ordS104-33	с алкоголиками ?	184.125	184.817	questions_wav/ordS104-33_question_255.wav
ordS104-33	(м) (м) я выгляжу счастливым ?	194.308	195.895	questions_wav/ordS104-33_question_256.wav
ordS104-33	я там хохотал // # ему двадцать четыре / ей тридцать восемь ?	248.667	251.459	questions_wav/ordS104-33_question_257.wav
ordS104-33	ну / ну / ну ... # *Н ? # ну она как бы / старушка / ну я не знаю / ну старушка и всё / такая //	251.696	255.809	questions_wav/ordS104-33_question_258.wav
ordS104-33	(м-м) ... #  она была на фотках ?	265.952	266.871	questions_wav/ordS104-33_question_259.wav
ordS104-33	чего ?	283.127	882.605	questions_wav/ordS104-33_question_260.wav
ordS104-33	кого(:) ?	286.014	286.96	questions_wav/ordS104-33_question_261.wav
ordS104-33	ой / где столько персиков ?	313.723	315.056	questions_wav/ordS104-33_question_262.wav
ordS104-33	он за рулём был / или () или кто-то их возил ?	329.551	331.202	questions_wav/ordS104-33_question_263.wav
ordS104-33	девочке ?	358.106	358.5	questions_wav/ordS104-33_question_264.wav
ordS104-33	*Н ?	359.13	910.845	questions_wav/ordS104-33_question_265.wav
ordS104-33	 ну там (м-м) детям там на той свадьбе нечего делать / потому что там когда(:) взрослые напились / там очень много грубых слов звучало // # драки не было ?	392.08299999999997	397.955	questions_wav/ordS104-33_question_266.wav
ordS104-33	в общем / это был последний тост / после я сказал *П ура(:) ! здо(:)рово ! и ушёл // # го(:)рько ! да ?	427.811	432.811	questions_wav/ordS104-33_question_267.wav
ordS104-33	*Н / я не понял // # какая *Н / в чём прикол на таких () на такой то ?	447.913	450.269	questions_wav/ordS104-33_question_268.wav
ordS104-33	во первых / с лес... # это для родителей делали / да ? # да / это свадьба была был... для родителей //	464.636	467.825	questions_wav/ordS104-33_question_269.wav
ordS104-33	что вы / есть что ли пришли туда ?	488.063	489.581	questions_wav/ordS104-33_question_270.wav
ordS104-33	куда ты убрал ? @ *С //	511.978	512.726	questions_wav/ordS104-33_question_271.wav
ordS104-33	*Н так и сделать // такие *Н заходят / а ты так держишь немножко / не вываливалось / да ?	520.409	524.654	questions_wav/ordS104-33_question_272.wav
ordS104-33	кого ?	525.94	526.379	questions_wav/ordS104-33_question_273.wav
ordS104-33	так сколько ещё ф... (...) кадров ?	538.492	539.592	questions_wav/ordS104-33_question_274.wav
ordS104-33	что ? @ *Н ?	553.672	554.047	questions_wav/ordS104-33_question_275.wav
ordS104-33	деньги отнимать ?	554.656	555.429	questions_wav/ordS104-33_question_276.wav
ordS104-33	начали друг друга поздравлять / да ?	568.427	569.642	questions_wav/ordS104-33_question_277.wav
ordS104-33	это () пёрный(?) прикол ?	575.27	576.284	questions_wav/ordS104-33_question_278.wav
ordS104-33	сколько(?) ?	596.891	597.198	questions_wav/ordS104-33_question_279.wav
ordS104-33	нервничал ?	601.131	601.582	questions_wav/ordS104-33_question_280.wav
ordS104-33	что это ?	664.13	664.507	questions_wav/ordS104-33_question_281.wav
ordS104-33	белка ?	683.943	684.529	questions_wav/ordS104-33_question_282.wav
ordS104-33	это где вы / на (м-м) псковском$ / что ли ?	686.488	688.216	questions_wav/ordS104-33_question_283.wav
ordS104-33	ну реально ! # а *С думаешь(?) *Н композиция(?) ? @ всё ?	712.751	715.799	questions_wav/ordS104-33_question_284.wav
ordS104-33	как ?	746.093	746.418	questions_wav/ordS104-33_question_285.wav
ordS104-33	вот эта конечно / да ?	803.774	804.613	questions_wav/ordS104-33_question_286.wav
ordS104-33	пошлая то выходит / нет ?	818.643	819.703	questions_wav/ordS104-33_question_287.wav
ordS104-33	м ?	827.739	828.11	questions_wav/ordS104-33_question_288.wav
ordS104-33	а к кому ?	837.327	837.944	questions_wav/ordS104-33_question_289.wav
ordS104-33	ты не дашь мне пять ?	848.244	849.176	questions_wav/ordS104-33_question_290.wav
ordS104-33	это не ... была не шутка // # ты не дашь пять / да / (и-ы) ? # иди отсюда //	849.232	852.209	questions_wav/ordS104-33_question_291.wav
ordS104-33	Насть(?)% / ты слышала / что он сказал ?	855.588	856.802	questions_wav/ordS104-33_question_292.wav
ordS104-33	во-вторых / ты слышала / что он сейчас(?) говорил ?	861.861	863.513	questions_wav/ordS104-33_question_293.wav
ordS104-33	что за кадр / откуда взялся ?	883.078	884.2860000000001	questions_wav/ordS104-33_question_294.wav
ordS104-33	а ты мне вчера не звонил / когда (у-э) ?	900.596	901.753	questions_wav/ordS104-33_question_295.wav
ordS104-33	у меня ?	910.939	911.286	questions_wav/ordS104-33_question_296.wav
ordS104-33	а кто такое делает ?	918.936	919.965	questions_wav/ordS104-33_question_297.wav
ordS104-33	*С контрл а ?	925.821	926.845	questions_wav/ordS104-33_question_298.wav
ordS104-33	а сколько они часов были / ты говоришь ?	1080.131	1081.575	questions_wav/ordS104-33_question_299.wav
ordS104-33	ну / чего смешного ? давай / объясни хоть шутку / я посмеюсь //	1134.9	1137.709	questions_wav/ordS104-33_question_300.wav
ordS104-33	да ладно / *Н // # ну тамада умеет петь / и что ?	1140.455	1142.398	questions_wav/ordS104-33_question_301.wav
ordS104-33	ну ?	1143.568	1143.876	questions_wav/ordS104-33_question_302.wav
ordS104-33	он там песни пел / и что ?	1145.687	1146.936	questions_wav/ordS104-33_question_303.wav
ordS104-33	ты не понял ?	1151.875	1152.386	questions_wav/ordS104-33_question_304.wav
ordS104-33	(н-н) над чем вы ржёте ?	1152.386	1153.419	questions_wav/ordS104-33_question_305.wav
ordS104-33	Петя% ! он тебя отымел ?	1155.361	1156.646	questions_wav/ordS104-33_question_306.wav
ordS104-33	что это за горшок ?	1205.481	1206.023	questions_wav/ordS104-33_question_307.wav
ordS104-33	что такое ?	1220.83	1221.668	questions_wav/ordS104-33_question_308.wav
ordS105-18	завтра будет машина говоришь / да ?	67.797	69.386	questions_wav/ordS105-18_question_309.wav
ordS105-18	во сколько ?	85.949	86.331	questions_wav/ordS105-18_question_310.wav
ordS105-18	да ?	87.436	87.65899999999999	questions_wav/ordS105-18_question_311.wav
ordS105-18	раз ты едешь *Н / может поедем в пятницу ?	145.133	147.672	questions_wav/ordS105-18_question_312.wav
ordS105-18	в пятницу(:) () ты про кого говоришь ?	153.965	155.567	questions_wav/ordS105-18_question_313.wav
ordS105-18	(а-а) Рвачевлев_Рома% и Попов_Володя% // @ два чел... ?	157.106	160.72899999999998	questions_wav/ordS105-18_question_314.wav
ordS105-18	это комары ?	300.839	301.435	questions_wav/ordS105-18_question_315.wav
ordS105-18	какое число ?	335.326	336.125	questions_wav/ordS105-18_question_316.wav
ordS105-18	среда сегодня / да ? # завтра четверг //	361.836	363.647	questions_wav/ordS105-18_question_317.wav
ordS105-18	да ? а когда ? месяц назад // и что мы за это время сделали ?	412.621	415.282	questions_wav/ordS105-18_question_318.wav
ordS105-18	ну *П проф(?) им инженер написал / *Н / инженер ответил // я говорю / дальше то что вы делаете ?	417.046	421.915	questions_wav/ordS105-18_question_319.wav
ordS105-18	я говорю / мы то что / против что ли ?	451.932	453.345	questions_wav/ordS105-18_question_320.wav
ordS105-18	блядь / сколько можно ?	466.506	467.764	questions_wav/ordS105-18_question_321.wav
